,,1,2,3,4,5,6,7,8,9,10
2024-04-12,KT,0.0,0.0,0.0,0.0,0.0,0.0134443022,0.0729833547,0.1927016645,0.5422535211,0.1786171575
2024-04-12,SSG,0.0,0.0,0.0,0.0,0.0057618438,0.2336747759,0.3367477593,0.3130601793,0.1024327785,0.0083226633
2024-04-12,NC,0.866837388,0.1088348271,0.0185659411,0.0044814341,0.0012804097,0.0,0.0,0.0,0.0,0.0
2024-04-12,두산,0.0,0.0,0.0006402049,0.0012804097,0.0185659411,0.5883482714,0.2419974392,0.119078105,0.0294494238,0.0006402049
2024-04-12,KIA,0.1318822023,0.5556978233,0.2055057618,0.0864276569,0.0198463508,0.0006402049,0.0,0.0,0.0,0.0
2024-04-12,롯데,0.0,0.0,0.0,0.0,0.0,0.0006402049,0.0051216389,0.0345710627,0.2003841229,0.7592829706
2024-04-12,삼성,0.0,0.0,0.0,0.0,0.0006402049,0.1728553137,0.3303457106,0.3489116517,0.128681178,0.0185659411
2024-04-12,한화,0.0012804097,0.033290653,0.1261203585,0.2701664533,0.5608194622,0.0070422535,0.0012804097,0.0,0.0,0.0
2024-04-12,키움,0.0172855314,0.1453265045,0.3066581306,0.338028169,0.1901408451,0.0025608195,0.0,0.0,0.0,0.0
2024-04-13,LG,0.0032010243,0.0537772087,0.1984635083,0.4839948784,0.2394366197,0.0198463508,0.0012804097,0.0,0.0,0.0
2024-04-13,KT,0.0,0.0,0.0,0.0,0.0,0.0051216389,0.0416133163,0.1645326504,0.7183098592,0.0704225352
2024-04-13,SSG,0.0,0.0,0.0,0.0025608195,0.0339308579,0.2868117798,0.4148527529,0.2259923175,0.0358514725,0.0
2024-04-13,NC,0.8514724712,0.1299615877,0.0160051216,0.0025608195,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-13,두산,0.0,0.0,0.0012804097,0.0076824584,0.0781049936,0.5537772087,0.2580025608,0.0909090909,0.009603073,0.0006402049
2024-04-13,KIA,0.1177976953,0.5198463508,0.2624839949,0.0928297055,0.0070422535,0.0,0.0,0.0,0.0,0.0
2024-04-13,롯데,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057618438,0.0979513444,0.8962868118
2024-04-13,삼성,0.0,0.0,0.0,0.0,0.0032010243,0.0845070423,0.2439180538,0.5076824584,0.1530089629,0.0076824584
2024-04-13,한화,0.0006402049,0.0064020487,0.0755441741,0.2279129321,0.6088348271,0.0691421255,0.0102432778,0.0012804097,0.0,0.0
2024-04-13,키움,0.0601792574,0.3104993598,0.4180537772,0.1728553137,0.0371318822,0.0012804097,0.0,0.0,0.0,0.0
2024-04-14,LG,0.0025608195,0.0211267606,0.0877080666,0.5422535211,0.2439180538,0.0774647887,0.0230473752,0.0019206146,0.0,0.0
2024-04-14,KT,0.0,0.0,0.0,0.0,0.0,0.0012804097,0.0006402049,0.0230473752,0.7970550576,0.1779769526
2024-04-14,SSG,0.0,0.0,0.0,0.028809219,0.0966709347,0.2797695262,0.3655569782,0.2247119078,0.0044814341,0.0
2024-04-14,NC,0.4539052497,0.3348271447,0.1869398207,0.0243277849,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-14,두산,0.0,0.0006402049,0.0051216389,0.0409731114,0.1728553137,0.3540332907,0.271446863,0.1536491677,0.0012804097,0.0
2024-04-14,KIA,0.4455825864,0.3444302177,0.1837387964,0.0217669654,0.0038412292,0.0006402049,0.0,0.0,0.0,0.0
2024-04-14,롯데,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019206146,0.2074263764,0.790653009
2024-04-14,삼성,0.0,0.0,0.0006402049,0.0064020487,0.0371318822,0.1280409731,0.247759283,0.5601792574,0.019206146,0.0006402049
2024-04-14,한화,0.0012804097,0.0089628681,0.0364916773,0.2490396927,0.4641485275,0.1606914213,0.0633802817,0.0160051216,0.0,0.0
2024-04-14,키움,0.1734955186,0.281049936,0.4443021767,0.0864276569,0.0121638924,0.0025608195,0.0,0.0,0.0,0.0
2024-04-16,LG,0.0224071703,0.0505761844,0.1414852753,0.4865556978,0.2272727273,0.0550576184,0.0147247119,0.0019206146,0.0,0.0
2024-04-16,KT,0.0,0.0,0.0,0.0,0.0,0.0006402049,0.0,0.009603073,0.8514724712,0.138284251
2024-04-16,SSG,0.0,0.0,0.0025608195,0.0294494238,0.1171574904,0.3700384123,0.2868117798,0.1939820743,0.0,0.0
2024-04-16,NC,0.3252240717,0.3169014085,0.2637644046,0.0832266325,0.009603073,0.0012804097,0.0,0.0,0.0,0.0
2024-04-16,두산,0.0,0.0,0.0012804097,0.0108834827,0.0819462228,0.2586427657,0.3348271447,0.3104993598,0.0019206146,0.0
2024-04-16,KIA,0.366837388,0.3098591549,0.2451984635,0.0653008963,0.0121638924,0.0006402049,0.0,0.0,0.0,0.0
2024-04-16,롯데,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006402049,0.1613316261,0.838028169
2024-04-16,삼성,0.0,0.0,0.0,0.0115236876,0.042893726,0.1895006402,0.2944942382,0.4564660691,0.0044814341,0.0006402049
2024-04-16,한화,0.0076824584,0.0179257362,0.0601792574,0.2215108835,0.5057618438,0.1229193342,0.0531370038,0.0108834827,0.0,0.0
